State,Year-Month,SARIMA_Sales_Prediction,LSTM_Predicted_Sales,Weighted_Ensemble,RMSE_Weighted_Ensemble,MSE_Weighted_Ensemble,MAE_Weighted_Ensemble,RMSE_LSTM,MSE_LSTM,MAE_LSTM,RMSE_SARIMA,MSE_SARIMA,MAE_SARIMA,Sales
Oklahoma,2018-05,853.2576333296347,121.04606,560.3730026967554,83.0730026967554,6901.123777055129,83.0730026967554,356.25394134521486,126916.87072399979,356.25394134521486,375.9576333296347,141344.14205882006,375.9576333296347,477.3
Oklahoma,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma,2018-07,1404.0193362386667,1588.1951,1477.6896168799187,541.9496168799187,293709.38723629067,541.9496168799187,652.455068359375,425697.6162278367,652.455068359375,468.2793362386667,219285.53674812627,468.2793362386667,935.74
Oklahoma,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma,2018-09,323.0247079744907,297.3365,312.74941798537805,20.789417985378066,432.199900170761,20.789417985378066,5.3764868164062705,28.906610486990434,5.3764868164062705,31.064707974490716,965.0160815403871,31.064707974490716,291.96
Oklahoma,2018-10,2339.173678262966,1624.4369,2053.278987231217,267.2610127687831,71428.44894619563,267.2610127687831,696.1031103515625,484559.54024111957,696.1031103515625,18.633678262965987,347.2139656077311,18.633678262965987,2320.54
Oklahoma,2018-11,32.77900149814596,159.53616,83.48186546797938,45.32186546797938,2054.0714894976218,45.32186546797938,121.37616333007813,14732.173024729802,121.37616333007813,5.380998501854037,28.955144876955394,5.380998501854037,38.16
Oklahoma,2018-12,14.570071900591174,159.53616,72.5565077094465,61.75650770944651,3813.866244466926,61.75650770944651,148.7361633300781,22122.44628215167,148.7361633300781,3.770071900591173,14.213442135627139,3.770071900591173,10.8
Oregon,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,2018-05,984.0225387618495,813.1528,915.6746316555472,365.2266316555472,133390.49247045672,365.2266316555472,262.70477099609377,69013.79670411006,262.70477099609377,433.57453876184957,187986.8806625506,433.57453876184957,550.448
Oregon,2018-06,118.33258168902627,254.73613,172.89400396947045,85.20600396947044,7260.063112445413,85.20600396947044,167.0481297607422,27905.077656561763,167.0481297607422,30.644581689026268,939.090386895404,30.644581689026268,87.688
